cruise_id,STNNBR,GEOTRC_SAMPNO,GEOTRC_EVENTNO,ISO_DateTime_UTC,CASTNO,PUMP_LAT,PUMP_LON,BTMDEPTH,DEPTH_MAX,sliters,Y_SPT_CONC_PUMP,Mo_SPT_CONC_PUMP,Ag_SPT_CONC_PUMP,Cd_SPT_CONC_PUMP,Ba_SPT_CONC_PUMP,Nd_SPT_CONC_PUMP,Pb_SPT_CONC_PUMP,Th_SPT_CONC_PUMP,Al_SPT_CONC_PUMP,P_SPT_CONC_PUMP,Sc_SPT_CONC_PUMP,Ti_SPT_CONC_PUMP,V_SPT_CONC_PUMP,Mn_SPT_CONC_PUMP,Fe_SPT_CONC_PUMP,Co_SPT_CONC_PUMP,Ni_SPT_CONC_PUMP,Cu_SPT_CONC_PUMP,Y_SPT_CONC_PUMP_QV_ODV,Mo_SPT_CONC_PUMP_QV_ODV,Ag_SPT_CONC_PUMP_QV_ODV,Cd_SPT_CONC_PUMP_QV_ODV,Ba_SPT_CONC_PUMP_QV_ODV,Nd_SPT_CONC_PUMP_QV_ODV,Pb_SPT_CONC_PUMP_QV_ODV,Th_SPT_CONC_PUMP_QV_ODV,Al_SPT_CONC_PUMP_QV_ODV,P_SPT_CONC_PUMP_QV_ODV,Sc_SPT_CONC_PUMP_QV_ODV,Ti_SPT_CONC_PUMP_QV_ODV,V_SPT_CONC_PUMP_QV_ODV,Mn_SPT_CONC_PUMP_QV_ODV,Fe_SPT_CONC_PUMP_QV_ODV,Co_SPT_CONC_PUMP_QV_ODV,Ni_SPT_CONC_PUMP_QV_ODV,Cu_SPT_CONC_PUMP_QV_ODV,Y_SPT_CONC_PUMP_STDEV,Mo_SPT_CONC_PUMP_STDEV,Ag_SPT_CONC_PUMP_STDEV,Cd_SPT_CONC_PUMP_STDEV,Ba_SPT_CONC_PUMP_STDEV,Nd_SPT_CONC_PUMP_STDEV,Pb_SPT_CONC_PUMP_STDEV,Th_SPT_CONC_PUMP_STDEV,Al_SPT_CONC_PUMP_STDEV,P_SPT_CONC_PUMP_STDEV,Sc_SPT_CONC_PUMP_STDEV,Ti_SPT_CONC_PUMP_STDEV,V_SPT_CONC_PUMP_STDEV,Mn_SPT_CONC_PUMP_STDEV,Fe_SPT_CONC_PUMP_STDEV,Co_SPT_CONC_PUMP_STDEV,Ni_SPT_CONC_PUMP_STDEV,Cu_SPT_CONC_PUMP_STDEV,qliters,Y_LPT_CONC_PUMP,Mo_LPT_CONC_PUMP,Ag_LPT_CONC_PUMP,Cd_LPT_CONC_PUMP,Ba_LPT_CONC_PUMP,Nd_LPT_CONC_PUMP,Pb_LPT_CONC_PUMP,Th_LPT_CONC_PUMP,Al_LPT_CONC_PUMP,P_LPT_CONC_PUMP,Sc_LPT_CONC_PUMP,Ti_LPT_CONC_PUMP,V_LPT_CONC_PUMP,Mn_LPT_CONC_PUMP,Fe_LPT_CONC_PUMP,Co_LPT_CONC_PUMP,Ni_LPT_CONC_PUMP,Cu_LPT_CONC_PUMP,Y_LPT_CONC_PUMP_QV_ODV,Mo_LPT_CONC_PUMP_QV_ODV,Ag_LPT_CONC_PUMP_QV_ODV,Cd_LPT_CONC_PUMP_QV_ODV,Ba_LPT_CONC_PUMP_QV_ODV,Nd_LPT_CONC_PUMP_QV_ODV,Pb_LPT_CONC_PUMP_QV_ODV,Th_LPT_CONC_PUMP_QV_ODV,Al_LPT_CONC_PUMP_QV_ODV,P_LPT_CONC_PUMP_QV_ODV,Sc_LPT_CONC_PUMP_QV_ODV,Ti_LPT_CONC_PUMP_QV_ODV,V_LPT_CONC_PUMP_QV_ODV,Mn_LPT_CONC_PUMP_QV_ODV,Fe_LPT_CONC_PUMP_QV_ODV,Co_LPT_CONC_PUMP_QV_ODV,Ni_LPT_CONC_PUMP_QV_ODV,Cu_LPT_CONC_PUMP_QV_ODV,Y_LPT_CONC_PUMP_STDEV,Mo_LPT_CONC_PUMP_STDEV,Ag_LPT_CONC_PUMP_STDEV,Cd_LPT_CONC_PUMP_STDEV,Ba_LPT_CONC_PUMP_STDEV,Nd_LPT_CONC_PUMP_STDEV,Pb_LPT_CONC_PUMP_STDEV,Th_LPT_CONC_PUMP_STDEV,Al_LPT_CONC_PUMP_STDEV,P_LPT_CONC_PUMP_STDEV,Sc_LPT_CONC_PUMP_STDEV,Ti_LPT_CONC_PUMP_STDEV,V_LPT_CONC_PUMP_STDEV,Mn_LPT_CONC_PUMP_STDEV,Fe_LPT_CONC_PUMP_STDEV,Co_LPT_CONC_PUMP_STDEV,Ni_LPT_CONC_PUMP_STDEV,Cu_LPT_CONC_PUMP_STDEV,POM_SPT_CONC_PUMP,POM_SPT_CONC_PUMP_STDEV,OPAL_SPT_CONC_PUMP,OPAL_SPT_CONC_PUMP_STDEV,CaCO3_SPT_CONC_PUMP,CaCO3_SPT_CONC_PUMP_STDEV,LITHO_SPT_CONC_PUMP,LITHO_SPT_CONC_PUMP_STDEV,FeOH3_SPT_CONC_PUMP,FeOH3_SPT_CONC_PUMP_STDEV,MnO2_SPT_CONC_PUMP,MnO2_SPT_CONC_PUMP_STDEV,POM_LPT_CONC_PUMP,POM_LPT_CONC_PUMP_STDEV,OPAL_LPT_CONC_PUMP,OPAL_LPT_CONC_PUMP_STDEV,CaCO3_LPT_CONC_PUMP,CaCO3_LPT_CONC_PUMP_STDEV,LITHO_LPT_CONC_PUMP,LITHO_LPT_CONC_PUMP_STDEV,FeOH3_LPT_CONC_PUMP,FeOH3_LPT_CONC_PUMP_STDEV,MnO2_LPT_CONC_PUMP,MnO2_LPT_CONC_PUMP_STDEV,SPM_SPT_CONC_PUMP,SPM_SPT_CONC_PUMP_STDEV,SPM_LPT_CONC_PUMP,SPM_LPT_CONC_PUMP_STDEV,POM_SPT_CONC_PUMP_QV_ODV,OPAL_SPT_CONC_PUMP_QV_ODV,CaCO3_SPT_CONC_PUMP_QV_ODV,LITHO_SPT_CONC_PUMP_QV_ODV,FeOH3_SPT_CONC_PUMP_QV_ODV,MnO2_SPT_CONC_PUMP_QV_ODV,SPM_SPT_CONC_PUMP_QV_ODV,POM_LPT_CONC_PUMP_QV_ODV,OPAL_LPT_CONC_PUMP_QV_ODV,CaCO3_LPT_CONC_PUMP_QV_ODV,LITHO_LPT_CONC_PUMP_QV_ODV,FeOH3_LPT_CONC_PUMP_QV_ODV,MnO2_LPT_CONC_PUMP_QV_ODV,SPM_LPT_CONC_PUMP_QV_ODV,PIC_SPT_PUMP_CONC,PIC_LPT_PUMP_CONC,PIC_SPT_PUMP_CONC_STDEV,PIC_LPT_PUMP_CONC_STDEV,bSi_SPT_PUMP_CONC,bSi_LPT_PUMP_CONC,bSi_SPT_PUMP_CONC_STDEV,bSi_LPT_PUMP_CONC_STDEV,POC_LPT_PUMP_CONC,POC_LPT_PUMP_CONC_QV_ODV,PN_LPT_PUMP_CONC,PN_LPT_PUMP_CONC_QV_ODV,POC_SPT_PUMP_CONC,POC_SPT_PUMP_CONC_QV_ODV,PN_SPT_PUMP_CONC,PN_SPT_PUMP_CONC_QV_ODV,d13C_LPT_PUMP_CONC_raw,d13C_LPT_PUMP_CONC_QV_ODV,d15N_LPT_PUMP_CONC_raw,d15N_LPT_PUMP_CONC_QV_ODV,d13C_LPT_PUMP_CONC_dbcorr,d13C_LPT_PUMP_CONC_dbcorr_QV_ODV,d15N_LPT_PUMP_CONC_dbcorr,d15N_LPT_PUMP_CONC_dbcorr_QV_ODV,POC_LPT_PUMP_CONC_STDEV,POC_SPT_PUMP_CONC_STDEV,PN_LPT_PUMP_CONC_STDEV,PN_SPT_PUMP_CONC_STDEV,PIC_SPT_PUMP_CONC_QV_ODV,PIC_LPT_PUMP_CONC_QV_ODV
TN303,30,9836,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,3500,399,0.369729835,0.3074095,-0.056205097,0.040649243,82.38482683,0.133743571,0.032703834,-0.002242905,460.2549106,379.8742927,0.068764309,22.51475661,1.802897531,75.89201802,383.1546485,0.483218576,2.884869868,20.55333872,0,0,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0537,0.169937,0.102988,0.0391,6.482013,0.0135,0.0635,0.0207,58.72602,59.998221,0.0165,6.400647,0.198897,2.860631,53.169438,0.0539,1.402657,2.417304,1154.8,0.087388105,-0.039144376,0.016353026,-9.66E-05,14.22381277,0.035182352,0.022248124,0.005781108,111.3001549,19.7873079,0.024883207,9.667640023,0.426301393,19.94863902,98.97291468,0.114933314,0.237196707,2.940498854,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0.039567293,0.081702588,0.199519235,0.034299031,0.384879075,0.013141144,0.025711149,0.000857158,14.55224071,7.538190784,0.003240185,3.20304968,0.060503302,2.295027296,13.61911401,0.023151609,1.150001358,1.002458251,0,0.426384,0.190848,0.079296,1.2199752,1.2199752,0.154563216,0.019721425,0.030597449,0.005835555,0.00644823,0.00024923,0.027072,0.027072,0,0.045696,nd,nd,0.037376918,0.004886947,0.008074489,0.00149229,0.001698041,0.000199492,1.602432095,1.295030068,nd,nd,4,4,0,0,0,0,4,0,4,0,0,0,0,4,0.012192452,nd,0.002087663,0.000224353,2.839826002,0,1.182957393,0.684967094,0.001200679,0,0.000731024,0,-0.032873209,4,-0.000731024,4,-20.2685,1,1.0481,4,4.347570955,1,-0.263415947,4,0.001248489,0.018861644,0.000320642,0.005280909,0,0
TN303,30,9837,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,3000,185.2,0.25922996,0.449919212,-0.069775343,0.039433994,76.85233841,0.09997383,0.08141668,-0.000217303,497.9338194,490.690069,0.056067711,25.78067836,2.857842846,95.11176527,572.8039805,0.386084732,6.071146181,25.49455463,0,0,4,4,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0.0534,0.189037,0.110941,0.0421,6.063426,0.0113,0.069,0.0223,63.34059,71.123985,0.0169,6.992066,0.27711,3.507693,61.133402,0.0519,1.545412,2.668552,1127.2,0.054694203,-0.030863389,0.01261609,0.002797497,16.28971634,0.021658499,0.050995584,0.001649033,87.55472125,29.23855102,0.016360948,19.1481402,0.588549757,20.45077904,129.3538716,0.089536664,0.606379615,3.157291833,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,0,0.040536116,0.083703112,0.204404553,0.035138858,0.394303013,0.013462911,0.026340698,0.000878146,14.90855888,7.722766783,0.003319522,3.281477795,0.061984752,2.351222073,13.95258416,0.023718486,1.178159659,1.027003893,0.805392,0.435408,0.253344,0.085344,0.8136504,0.8136504,0.167216581,0.021271094,0.050022692,0.00668893,0.00810641,0.000305427,0.063168,0.029328,0,0.04704,nd,nd,0.029402705,0.005006606,0.011856797,0.001528829,0.001749249,0.000204377,2.097732083,0.927196487,nd,nd,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.008130351,nd,0.00213878,0.000229847,3.770711907,0,1.274298056,0.701738822,0.002807719,0,0.000307621,0,0.035704468,0,0.008788591,4,-20.5472,1,0.0263,4,-10.21808237,1,-5.862831175,4,0.001344889,0.01932348,0.0003454,0.005410214,0,0
TN303,30,9838,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,2700,474.8,0.23131127,2.112493831,-0.024870605,0.029685918,74.55551548,0.081343792,0.033088242,0.000928477,298.018602,353.8219463,0.026370576,13.74033669,3.130965415,104.3197669,611.4481478,0.552757865,17.72829964,23.76364758,0,4,4,4,4,0,4,4,0,0,4,0,0,0,0,0,4,0,0.0425,0.35469,0.0865,0.0328,5.8593,0.00906,0.0534,0.0174,46.322001,53.122814,0.0126,5.093476,0.284057,3.725402,52.715773,0.0532,1.607245,2.166657,1066,0.09215865,-0.025747785,0.007003723,0.001030281,21.55741331,0.026277322,0.025749665,0.00120928,84.7525222,28.69821345,0.013211898,6.609029785,0.740306892,31.14445189,137.4850269,0.115516479,0.289762972,4.034746427,4,4,4,4,4,4,4,4,0,0,0,4,0,0,0,0,4,0,0.04286333,0.088508582,0.216139599,0.037156211,0.416940296,0.014235829,0.027852941,0.000928561,15.76447239,8.166137634,0.003510099,3.469870329,0.065543351,2.486207806,14.75361432,0.025080185,1.245798844,1.085965093,0.728688,0.460224,0.216384,0.066528,1.0518408,1.0518408,0.100080874,0.015555896,0.058654472,0.005730997,0.008970343,0.000324044,0.126336,0.02256,0,0.049728,nd,nd,0.028461668,0.005294039,0.012789104,0.001616601,0.002679423,0.00021611,2.164618489,1.150304328,nd,nd,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.010514775,nd,0.00226157,0.000243043,3.219143956,0,0.99410278,0.742026266,0.005580253,0,0.000478878,0,0.032298792,0,0.010484067,4,-22.0008,1,2.2988,4,-20.01491844,1,2.169352102,4,0.001049172,0.020432858,0.000269453,0.005720819,0,0
TN303,30,9839,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,2550,449.3,0.320598029,0.418176915,-0.055872737,0.365626958,74.07201223,0.114322513,0.112235226,-0.004395107,425.8490557,519.5276505,0.049050513,22.85811051,3.735713775,156.2333338,649.7074529,0.5676107,3.982536119,27.91511358,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0474,0.158685,0.0915,0.0436,5.826782,0.0117,0.0578,0.0184,52.800549,68.669113,0.0141,5.871657,0.333534,5.483107,55.827332,0.0553,1.25999,2.357797,1075,0.072098151,-0.013895998,0.009181802,0.00200466,20.42891949,0.02248346,0.019267896,0.007882861,57.80626525,36.32162051,0.023867002,8.164058601,0.560231084,26.33394956,102.6604435,0.105240312,0.177051421,3.088172052,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0.042504474,0.08776758,0.214330058,0.036845136,0.413449633,0.014116645,0.027619753,0.000920787,15.63249076,8.09776997,0.003480712,3.440820252,0.064994616,2.465393043,14.63009569,0.024870212,1.2353689,1.076873292,0.821184,0.457968,0.331968,0.07056,1.0648512,1.0648512,0.143009011,0.017731528,0.059866527,0.006085175,0.013440864,0.000476753,0.074448,0.024816,0,0.049728,nd,nd,0.019412552,0.005249717,0.009673001,0.001603066,0.002269984,0.000214301,2.434319602,1.161658155,nd,nd,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.010640407,nd,0.002242636,0.000241008,4.937483093,0,1.050523036,0.735813953,0.003310659,0,0.000643445,0,0.036353701,0,0.009099578,4,-19.8593,1,3.7224,4,-10.89404069,1,5.010847598,4,0.001108718,0.020261792,0.000284745,0.005672924,0,0
TN303,30,9840,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,2200,434.9,0.218354844,0.081101269,9.50E-05,0.035541719,64.27256601,0.07750199,0.316476701,-0.002412485,452.9825588,369.1886432,0.056161075,27.34782425,1.860646587,89.89333919,290.444526,0.537583012,3.541286576,21.65244917,0,0,4,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0408,0.201518,0.0881,0.0183,39.674451,0.0075,0.308905,0.0107,95.802002,175.961527,0.0158,5.163242,0.167985,23.225943,29.456172,0.140904,2.311156,5.115559,1108.1,0.158929157,-0.037255705,0.006096977,0.011257202,15.70246447,0.012464773,0.050222592,0.001382258,37.55591586,15.20020844,0.012097519,6.133667522,0.221574899,12.09131891,31.85862876,0.098461992,0.334794219,3.348264349,0,4,4,4,4,4,4,4,0,0,0,4,0,0,0,0,4,0,0.041234825,0.085145879,0.207927816,0.035744537,0.4010995,0.013694967,0.026794725,0.000893282,15.16553341,7.855881886,0.00337674,3.338039681,0.063053165,2.39174941,14.19308083,0.024127315,1.198467257,1.044706063,0.983616,0.444432,0.225792,0.073248,0.6845472,0.6845472,0.152121009,0.032172314,0.02085046,0.003816694,0.007667265,0.002018545,0.162432,0.024816,0.092736,0.047712,0.2592072,0.2592072,0.012612061,0.005092903,0.002560186,0.001555181,0.001038758,0.000207899,2.074593933,0.821314867,0.530586205,0.265173334,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.006840256,0.00259423,0.002175646,0.000295852,3.355009972,1.377435586,1.085306967,0.713834491,0.007164128,0,0.000563315,0,0.043553774,0,0.009402243,4,-27.2315,8,7.9449,4,-31.8723996,8,14.33148706,4,0.001145429,0.019656553,0.000294174,0.005503468,0,0
TN303,30,9841,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,1000,425.6,0.077396634,-0.181960477,0.009981455,0.067193699,31.26687919,0.018601021,0.004316883,-0.006413637,19.23687211,211.6883547,0.005638735,-1.453384558,0.692658882,25.07368226,39.77887753,0.402285217,5.981241188,5.730047403,4,0,4,4,8,0,4,4,4,0,4,4,0,0,4,0,0,0,0.165849,0.625616,0.0655,0.11479,45.931151,0.0333,0.0657,0.00993,103.640803,386.528256,0.0193,10.312316,1.379146,36.549476,27.451773,0.502877,1.742883,10.909791,1002.3,0.03207207,-0.024134081,0.010554994,0.012868338,22.05090032,0.007624652,0.020266061,0.000983142,14.37793939,19.9248094,0.007085697,3.662075297,0.231598254,8.678515644,35.3540332,0.145106247,0.650627262,0.871364687,4,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0,4,4,0.045587459,0.094133641,0.229876097,0.03951763,0.443438448,0.01514057,0.029623102,0.000987575,16.76636493,8.685126926,0.003733179,3.690393865,0.069708882,2.644215825,15.69126296,0.026674127,1.324974127,1.154982329,2.170272,0.489552,0.22512,0.074592,1.5272208,1.5272208,0.006460144,0.034804747,0.00381928,0.003749139,0.002172768,0.003176306,0.166944,0.027072,0.18144,0.053088,0.3212568,0.3212568,0.004828412,0.005630496,0.003455654,0.001719342,0.000749578,0.000229845,3.935064991,1.6068697,0.678674444,0.327141657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015262085,0.00320596,0.002405301,0.000327081,3.346839993,2.695842662,1.109022556,0.789184875,0.007445381,0,0.00057883,0,0.096164883,0,0.016829542,4,-20.87,1,4.3191,4,-17.86407931,1,6.514982522,4,0.001170458,0.021731445,0.000300602,0.006084399,0,0
TN303,30,9842,4397,2013-12-09T14:57:00,9,-11.58023333,-136.9804333,4065,360,453.5,0.219601527,0.606176309,-0.019361701,0.835963388,35.16587345,0.076263976,0.188194059,-0.00428546,689.6673501,1062.448564,0.067285922,46.46142682,2.148549539,68.91022213,257.697121,0.999192708,17.17236291,16.09529692,0,0,4,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0438,0.171499,0.0906,0.0696,2.840436,0.00887,0.0598,0.0182,64.462366,122.527561,0.0149,7.931497,0.213025,2.584453,45.293936,0.0824,1.624662,2.092472,933.1,0.045397839,-0.025775992,0.014762123,0.056958598,32.40450261,0.013665536,0.038083315,0.000784296,71.92894869,99.13682956,0.014130329,5.395386407,0.403258871,15.27275523,30.77958522,0.164948155,2.105027707,1.045736743,4,4,4,4,4,4,4,4,0,0,0,4,0,0,4,0,4,4,0.048968288,0.101114723,0.24692403,0.042448313,0.476324463,0.016263416,0.031819992,0.001060815,18.00978198,9.329228076,0.004010037,3.964078631,0.07487859,2.840314565,16.85494895,0.028652318,1.42323606,1.240637433,3.582528,0.525648,0.360864,0.069888,1.5572448,1.5572448,0.231604707,0.021647809,0.012021245,0.005054734,0.005768348,0.000225443,0.313584,0.024816,0.27216,0.05712,0.340272,0.340272,0.024155244,0.006048061,0.001670991,0.001846851,0.001304263,0.00024689,5.750031099,1.645272361,0.953146498,0.346338624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015557014,0.003396953,0.002583682,0.000277659,5.373302818,4.047996999,1.040793826,0.847711928,0.013873695,0,0.001278327,0,0.158829239,0,0.036686984,0,-22.4677,1,5.5722,4,-21.91121282,1,7.115599205,4,0.00109845,0.023343079,0.000282108,0.006535627,0,0
TN303,32,9963,4415,2013-12-11T21:54:00,3,-11.0305,-142.9496667,4940,1750,357.7,0.369305636,1.10121989,0.01588667,0.106579764,200.0191875,0.116025767,0.14354189,0.035547068,703.3073197,567.1993659,0.098022833,76.03279291,5.023510715,92.48950722,335.1103616,0.929457352,8.235232157,26.84127284,0,0,4,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0.0584,0.249384,0.114936,0.0442,15.6341,0.0126,0.0726,0.0243,73.434621,78.663775,0.0197,11.913765,0.44511,3.43969,57.564618,0.0825,1.634146,2.772351,1041.3,0.393012085,0.023397507,0.015051828,0.040907906,14.93383121,-0.000773125,0.236150254,0.002763215,98.20960624,31.20600667,0.038340348,52.37907239,0.335155463,8.477916342,184.8910798,0.088550429,0.66457093,2.652241086,0,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,4,4,0.043880063,0.090608036,0.221266506,0.038037569,0.426830266,0.014573507,0.028513622,0.000950587,16.13841119,8.359841273,0.00359336,3.552176866,0.067098063,2.545181524,15.10357521,0.025675096,1.275349628,1.111724564,2.068752,0.471504,0.299712,0.088704,1.4301432,1.4301432,0.236185294,0.02466088,0.019989642,0.006371869,0.007813037,0.000299742,0.1128,0.031584,0.1008,0.051072,0.090072,0.090072,0.032980838,0.005419616,0.01755385,0.001654947,0.00070541,0.000221236,4.062595173,1.50878842,0.354912097,0.109417598,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.014293431,0.000904852,0.002315215,0.000248808,4.457185646,1.498229262,1.319541515,0.759627389,0.004976109,0,0.000808039,0,0.091678584,0,0.018847639,0,-27.1695,8,4.7987,4,-35.1617268,8,7.138758369,4,0.001392639,0.020917533,0.000357663,0.005856519,0,0
TN303,32,9964,4415,2013-12-11T21:54:00,3,-11.0305,-142.9496667,4940,850,426,0.241482178,0.823047195,0.021699938,0.270102937,166.7384595,0.061809909,0.049906225,0.011606958,349.9907138,626.3170899,0.059695481,24.69572871,3.083874085,51.63895447,181.4032044,0.530764633,7.94965127,10.64419568,0,0,4,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0468,0.198972,0.0966,0.0414,13.033116,0.00821,0.0597,0.0196,52.186975,79.697444,0.0152,6.233552,0.285468,2.083988,46.928677,0.0545,1.393672,2.139548,1211.2,0.06042849,0.013380091,0.102552713,0.020749868,28.98259382,-0.00684515,0.053728,0.001614479,152.1191065,52.70337458,0.023587385,15.08368183,0.563519636,12.59170494,63.17227195,0.144722494,1.132085132,0.882726881,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,0.037724827,0.077898075,0.190228544,0.032701883,0.366957031,0.012529222,0.024513899,0.000817244,13.87460995,7.187171993,0.003089305,3.053898423,0.057685942,2.188158455,12.98493466,0.022073545,1.096451096,0.955778392,2.22216,0.40608,0.295008,0.074592,1.571256,1.571256,0.117534195,0.017525477,0.011512613,0.005152418,0.004375805,0.000181793,0.376752,0.027072,0.319872,0.04368,0.2471976,0.2471976,0.051084775,0.004659384,0.003328437,0.001422801,0.001045705,0.000190202,4.221846613,1.624754084,0.999280517,0.252905962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015701887,0.002469544,0.00199045,0.000213906,4.385583683,4.75914334,1.107981221,0.653071334,0.016723112,0,0.001616935,0,0.098516873,0,0.011822466,0,-25.4033,8,7.8899,4,-26.46544155,8,10.13882914,4,0.001169359,0.017983345,0.000300319,0.005035001,0,0
TN303,32,9965,4415,2013-12-11T21:54:00,3,-11.0305,-142.9496667,4940,450,440.8,0.413614489,1.020188639,0.129836406,1.409332877,268.4794843,0.106956335,0.158569414,0.009712345,496.2032674,1341.891886,0.088080747,31.74420603,4.758403692,89.50633268,250.3765738,1.083489799,19.45179512,14.31842585,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0519,0.216245,0.0977,0.108086,20.961519,0.0112,0.0602,0.0189,56.320873,152.23013,0.0166,6.635436,0.415688,3.258472,46.362096,0.0886,1.746493,2.118229,1158.7,0.078482865,0.034210643,0.016796136,0.040545106,34.14333949,-0.004661504,0.044021823,0.00111373,123.503745,86.94491638,0.024073322,12.3728438,0.704810574,16.89783131,45.94346321,0.177318984,2.225695874,0.799404518,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,0.039434116,0.08142759,0.198847685,0.034183586,0.383583633,0.013096913,0.025624609,0.000854273,14.50326018,7.512818433,0.003229279,3.192268724,0.060299657,2.287302599,13.57327424,0.023073684,1.146130636,0.999084136,3.004992,0.424128,0.401856,0.071904,2.3088456,2.3088456,0.166635426,0.018913726,0.015594162,0.005115733,0.00761985,0.000283679,0.615888,0.024816,0.387072,0.045696,0.4313448,0.4313448,0.041475138,0.004870498,0.002130899,0.001487267,0.001429033,0.00019882,5.905543037,2.348720999,1.479339871,0.434726407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023073811,0.004306812,0.002080636,0.000223598,5.976307165,5.756474966,1.070780399,0.682661604,0.027286855,0,0.003393651,0,0.133236938,0,0.013984006,0,-23.8402,8,8.6222,4,-23.97932773,8,9.795953983,4,0.001130098,0.018798159,0.000290236,0.005263134,0,0
TN303,32,9966,4415,2013-12-11T21:54:00,3,-11.0305,-142.9496667,4940,335,221.25,0.326728106,0.600867142,0.057481415,2.158610799,236.935935,0.084691227,0.172996985,0.006216135,550.7289581,1464.012621,0.074132388,46.62643294,2.925585006,88.98152433,268.2936504,0.979845398,18.11648219,12.56937118,0,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0482,0.174055,0.0938,0.160383,18.502055,0.00954,0.0605,0.0187,58.556393,165.170795,0.0156,8.026666,0.271542,3.240048,46.489434,0.0815,1.686385,2.087004,1191.4,0.103431744,0.061346546,0.019373456,0.105995372,41.85971771,0.009161782,0.284513412,0.002800721,192.8038779,178.2536559,0.03055467,19.46544529,0.831051294,27.47967134,164.6145539,0.239384246,3.734347658,1.482883097,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0.038351779,0.079192671,0.193389972,0.033245359,0.373055528,0.012737446,0.024921298,0.000830826,14.10519353,7.306616349,0.003140646,3.104651478,0.05864463,2.224523687,13.20073264,0.022440387,1.114673131,0.971662572,2.743296,0.412848,0.318528,0.071904,1.6443144,1.6443144,0.184946292,0.01966446,0.016281953,0.005141596,0.007556854,0.000282123,0.728688,0.024816,0.454944,0.044352,0.5004,0.5004,0.064747571,0.004736819,0.013256675,0.001446446,0.002326494,0.000193363,4.914923499,1.697079477,1.76436274,0.503190806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016425529,0.004997431,0.00202353,0.000217461,4.739159204,6.772563932,1.066666667,0.663924794,0.032290782,0,0.004325504,0,0.121624435,0,0.018676147,0,-22.9713,8,9.1664,4,-22.85914446,8,10.16402347,4,0.001125756,0.018282212,0.000289121,0.005118678,0,0
