cruise_id,STNNBR,CASTNO,ISO_DATETIME_UTC_START_EVENT,GEOTRC_SAMPNO,depth_GEOTRC_CTD,BTLNBR,Lab,Al_TP_CONC_BOTTLE,Ba_TP_CONC_BOTTLE,Cd_TP_CONC_BOTTLE,Ce_TP_CONC_BOTTLE,Co_TP_CONC_BOTTLE,Cr_TP_CONC_BOTTLE,Cu_TP_CONC_BOTTLE,Fe_TP_CONC_BOTTLE,La_TP_CONC_BOTTLE,Mn_TP_CONC_BOTTLE,Nd_TP_CONC_BOTTLE,Ni_TP_CONC_BOTTLE,P_TP_CONC_BOTTLE,Pb_TP_CONC_BOTTLE,Sc_TP_CONC_BOTTLE,Th_TP_CONC_BOTTLE,Ti_TP_CONC_BOTTLE,V_TP_CONC_BOTTLE,Y_TP_CONC_BOTTLE,Zn_TP_CONC_BOTTLE,Al_TP_err,Ba_TP_err,Cd_TP_err,Ce_TP_err,Co_TP_err,Cr_TP_err,Cu_TP_err,Fe_TP_err,La_TP_err,Mn_TP_err,Nd_TP_err,Ni_TP_err,P_TP_err,Pb_TP_err,Sc_TP_err,Th_TP_err,Ti_TP_err,V_TP_err,Y_TP_err,Zn_TP_err,Al_TP_qc,Ba_TP_qc,Cd_TP_qc,Ce_TP_qc,Co_TP_qc,Cr_TP_qc,Cu_TP_qc,Fe_TP_qc,La_TP_qc,Mn_TP_qc,Nd_TP_qc,Ni_TP_qc,P_TP_qc,Pb_TP_qc,Sc_TP_qc,Th_TP_qc,Ti_TP_qc,V_TP_qc,Y_TP_qc,Zn_TP_qc,Al_TPL_CONC_BOTTLE,Ba_TPL_CONC_BOTTLE,Cd_TPL_CONC_BOTTLE,Co_TPL_CONC_BOTTLE,Cu_TPL_CONC_BOTTLE,Fe_TPL_CONC_BOTTLE,La_TPL_CONC_BOTTLE,Mn_TPL_CONC_BOTTLE,Ni_TPL_CONC_BOTTLE,P_TPL_CONC_BOTTLE,Pb_TPL_CONC_BOTTLE,Th_TPL_CONC_BOTTLE,Ti_TPL_CONC_BOTTLE,V_TPL_CONC_BOTTLE,Y_TPL_CONC_BOTTLE,Zn_TPL_CONC_BOTTLE,Al_TPL_err,Ba_TPL_err,Cd_TPL_err,Co_TPL_err,Cu_TPL_err,Fe_TPL_err,La_TPL_err,Mn_TPL_err,Ni_TPL_err,P_TPL_err,Pb_TPL_err,Th_TPL_err,Ti_TPL_err,V_TPL_err,Y_TPL_err,Zn_TPL_err,Al_TPL_qc,Ba_TPL_qc,Cd_TPL_qc,Co_TPL_qc,Cu_TPL_qc,Fe_TPL_qc,La_TPL_qc,Mn_TPL_qc,Ni_TPL_qc,P_TPL_qc,Pb_TPL_qc,Th_TPL_qc,Ti_TPL_qc,V_TPL_qc,Y_TPL_qc,Zn_TPL_qc,BTLNBR_FLAG_W,BTL_ISO_DATETIME_UTC,BTL_LAT,BTL_LON
TN303,17,5,2013-11-19T09:21:00.00Z,8325,250,GF-42,1,241.6974,446.9959,1.6146,nd,0.899,nd,14.5122,126.6021,0.2935,78.1297,nd,14.9713,3086.5709,0.428061,nd,0.006536,24.112,1.9051,0.2387,16.5518,63.0354,13.7982,0.1555,nd,0.1406,nd,1.99,11.3544,0.0256,3.2145,nd,1.3507,307.011,0.0165,nd,0.0008,3.0726,0.3818,0.0222,2.598,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2013-11-19T09:57:00.00Z,-14.9997,-109.1895
TN303,17,5,2013-11-19T09:21:00.00Z,8321,300,GF-38,1,223.6257,357.0819,2.5706,nd,3.0623,nd,16.0251,162.9114,0.2624,222.0455,nd,15.3382,4145.2574,0.4317,nd,0.003777,11.3819,2.7626,0.3852,16.8348,60.8031,11.2409,0.1463,nd,0.2293,nd,2.0547,11.4461,0.0215,10.4004,nd,1.0996,333.4486,0.0197,nd,0.0008,2.2614,0.3013,0.0236,2.2362,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T09:53:00.00Z,-14.9997,-109.1895
TN303,17,5,2013-11-19T09:21:00.00Z,8319,350,GF-32,1,482.8229,329.1247,2.2743,nd,2.449,nd,15.899,107.3351,0.2727,168.4396,nd,15.949,2590.0545,0.395496,nd,0.030286,8.5438,3.0893,0.635,17.3598,64.5788,10.4066,0.1402,nd,0.2068,nd,2.0052,11.3543,0.027,6.895,nd,1.4626,292.53,0.0159,nd,0.0015,1.5349,0.3684,0.0334,2.18,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T09:50:00.00Z,-14.9997,-109.1895
TN303,17,5,2013-11-19T09:21:00.00Z,8317,385,GF-22,1,156.0088,349.5251,2.11,nd,2.3662,nd,17.6162,108.4495,0.2484,164.591,nd,18.8154,3380.2199,0.396793,nd,0.004422,4.8219,4.0317,0.6336,20.4616,62.1181,10.8773,0.1356,nd,0.1677,nd,2.0943,11.2795,0.0211,5.9485,nd,1.4782,307.4715,0.016,nd,0.0007,3.1769,0.4878,0.029,2.2467,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T09:48:00.00Z,-14.9997,-109.1895
TN303,17,5,2013-11-19T09:21:00.00Z,8315,450,GF-20,1,174.649,397.1138,2.7114,nd,2.4523,nd,17.3467,106.6757,0.2327,159.2987,nd,20.6109,2984.9034,0.309742,nd,0.00344,6.9698,4.9517,0.6252,20.632,73.3472,12.5614,0.1528,nd,0.1701,nd,2.0592,10.5617,0.0211,5.94,nd,2.1723,286.3329,0.0145,nd,0.0006,1.2947,0.476,0.0297,2.4178,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T09:45:00.00Z,-14.9997,-109.1895
TN303,17,5,2013-11-19T09:21:00.00Z,8313,500,GF-14,2,171.3721,316.9341,1.4212,0.2862,1.9072,9.0838,23.2392,94.4824,0.1859,119.6196,0.1087,14.3318,2111.0491,0.312849,1.2313,0.007419,13.6939,5.6279,2.4154,20.9968,24.3909,13.374,0.0837,0.0165,0.0734,0.6798,2.5439,18.2634,0.0097,4.1369,0.0057,0.6761,104.2514,0.0162,0.552,0.0019,0.6038,0.2409,0.1192,1.0308,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T09:41:00.00Z,-14.9997,-109.1895
TN303,17,5,2013-11-19T09:21:00.00Z,8311,600,GF-12,1,183.7152,328.8524,0.8799,nd,1.905,nd,15.5515,109.2758,0.1982,132.0907,nd,15.647,2062.8592,0.194955,nd,0.002462,12.29,4.5356,0.4844,18.6217,60.9217,10.7302,0.1213,nd,0.1875,nd,1.8636,10.4687,0.0218,5.0115,nd,1.1541,272.6856,0.0117,nd,0.001,2.3742,0.3613,0.0261,3.5305,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T09:38:00.00Z,-14.9997,-109.1895
TN303,17,8,2013-11-19T22:22:00.00Z,8382,750,GF-50,2,140.3459,334.3722,0.527,0.2812,1.8799,27.9867,35.3288,84.2528,0.173,118.0555,0.1044,12.0939,1565.9791,0.281718,1.0062,0.003677,12.1707,5.2804,0.5414,15.3012,25.581,42.9586,0.073,0.0288,0.1488,1.8775,4.1514,19.1516,0.0239,7.2165,0.0123,0.9818,105.6681,0.0401,0.5647,0.002,0.8979,0.3799,0.0541,1.3807,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-20T00:06:00.00Z,-14.9998,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8380,1000,GF-48,2,485.7076,317.7611,0.4196,0.3139,2.0453,10.0438,24.9928,162.2397,0.1861,128.37,0.1073,12.5147,1413.0272,0.312232,1.4165,0.005047,33.027,4.3555,0.6251,42.266,39.7073,28.0245,0.0558,0.0249,0.1417,0.9257,3.5008,22.0179,0.0192,8.3284,0.0095,0.8916,96.1587,0.0286,0.5817,0.0021,2.1284,0.283,0.0608,2.9199,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:57:00.00Z,-14.9998,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8376,1250,GF-44,2,223.3011,233.9578,0.3938,0.2697,1.6208,28.0228,10.6768,240.5789,0.154,104.7897,0.0926,15.3025,1272.1564,5.315155,0.2789,0.007496,26.1481,3.5427,0.4447,15.7445,27.1522,12.2399,0.0822,0.0154,0.0934,2.1551,2.4956,22.5962,0.0106,6.5326,0.0055,1.2128,88.3045,0.2417,0.1457,0.0021,1.9103,0.3153,0.0343,1.2822,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:49:00.00Z,-14.9998,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8374,1500,GF-42,2,223.6083,257.5957,0.1116,0.2974,1.7164,13.7613,25.9806,159.2519,0.1868,113.7828,0.095,9.0038,987.2227,0.380777,0.8371,0.003621,14.4674,3.0122,0.4313,15.4018,27.0069,11.9364,0.0387,0.0175,0.13,0.9017,2.8105,20.2493,0.0109,6.3065,0.0063,0.521,53.6755,0.0154,0.5861,0.002,0.8072,0.2112,0.0206,1.0469,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:44:00.00Z,-14.9999,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8372,1750,GF-40,2,194.0362,245.5717,0.1141,0.3274,1.5369,11.4188,29.1154,251.9529,0.2209,119.6379,0.1161,8.0741,1054.7714,0.391043,1.0695,0.012617,25.0851,3.3714,8.4985,13.5827,25.2388,10.3145,0.0363,0.0164,0.0682,0.7589,3.0771,21.9989,0.0116,6.0865,0.0071,0.4281,58.8897,0.0153,0.5561,0.0021,1.5313,0.1588,0.3588,0.9836,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:36:00.00Z,-14.9998,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8370,2000,GF-38,2,597.3941,226.2662,0.1248,0.3016,1.5439,10.8199,24.6476,220.1147,0.1997,122.3984,0.1236,9.4242,888.2495,0.216164,0.8749,0.004393,15.516,3.1169,0.4618,10.0793,32.8076,13.6293,0.0369,0.0174,0.0687,0.7178,2.4852,20.1042,0.0132,4.1972,0.0075,0.4699,45.0341,0.014,0.5555,0.002,0.6149,0.14,0.0536,0.6574,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:30:00.00Z,-14.9999,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8368,2100,GF-32,2,300.5852,208.7257,0.1617,0.2682,1.4385,10.1134,31.532,237.2799,0.1961,127.732,0.1234,7.2809,869.1363,0.223637,1.1532,0.004627,8.4965,2.8151,0.4234,10.0459,28.9331,17.3379,0.041,0.0199,0.0769,0.8625,3.1269,21.9833,0.0176,5.821,0.0115,0.3805,51.2054,0.0208,0.589,0.0021,0.6864,0.1589,0.0391,0.8456,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:26:00.00Z,-14.9998,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8366,2200,GF-22,2,247.7264,213.5121,0.1004,0.2804,1.2859,9.5121,35.3231,267.954,0.2295,132.588,0.1288,5.5763,800.2539,0.275257,1.2642,0.018349,13.3136,3.098,11.8017,9.7096,26.1493,10.0296,0.0361,0.0154,0.0842,0.7124,3.0977,21.3002,0.0127,4.7405,0.0094,0.3254,46.5287,0.0128,0.5526,0.0021,0.6496,0.1303,0.3879,0.6487,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:22:00.00Z,-14.9999,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8364,2300,GF-20,2,247.9542,210.6204,0.0983,0.2608,1.2412,15.1235,34.6668,268.5402,0.2144,125.9886,0.1324,6.2727,880.7188,0.340867,1.2225,0.005075,11.4629,3.0794,0.4638,9.2609,27.5067,8.5093,0.0376,0.0137,0.0948,1.2142,3.9497,25.6405,0.0104,6.3201,0.0065,0.5759,55.5154,0.0121,0.5637,0.002,0.7026,0.1946,0.0269,0.8709,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:18:00.00Z,-14.9999,-109.1905
TN303,17,8,2013-11-19T22:22:00.00Z,8362,2400,GF-14,2,300.9411,196.0751,0.0839,0.2417,1.2324,10.5224,36.8208,254.2798,0.2164,124.7922,0.1348,5.2579,868.8655,0.201357,1.2016,0.004056,16.3166,2.9489,0.4091,11.6182,27.4034,12.73,0.0356,0.0154,0.0714,0.7906,3.6988,21.5927,0.0167,5.6284,0.0088,0.2933,59.8385,0.0138,0.55,0.0019,0.8788,0.1904,0.0266,0.8252,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:14:00.00Z,-14.9998,-109.1905
TN303,17,1,2013-11-18T21:08:00.00Z,8277,2500,GF-24,2,281.1731,192.9861,0.0937,0.2625,1.1478,9.909,61.9347,307.2056,0.2287,127.7867,0.1542,6.2655,1058.9172,0.339566,1.1875,0.005058,21.0612,2.8868,0.4282,12.6951,27.1988,13.9211,0.036,0.018,0.0666,0.7423,4.6506,22.4989,0.0183,5.5451,0.0101,0.3591,62.6161,0.0299,0.5529,0.002,0.9257,0.1765,0.0218,0.8131,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T23:13:00.00Z,-14.9997,-109.1895
TN303,17,8,2013-11-19T22:22:00.00Z,8360,2500,GF-12,2,263.5662,204.282,0.083,0.254,1.1446,9.9606,38.2323,303.934,0.2429,127.6625,0.1483,5.0607,819.2088,0.196432,1.7121,0.032824,22.4626,2.8319,24.9807,8.9683,25.8094,11.0327,0.0359,0.0168,0.0612,0.6941,3.1045,21.4745,0.0156,5.5112,0.01,0.2539,45.3606,0.0132,0.5529,0.0035,0.8363,0.1305,0.8895,0.629,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-19T23:10:00.00Z,-14.9998,-109.1905
TN303,17,1,2013-11-18T21:08:00.00Z,8275,2600,GF-22,2,383.2071,185.4253,0.2559,0.3064,1.1004,14.3013,15.6774,213.328,0.2128,109.4772,0.1656,5.7964,805.5597,1.152019,0.2719,0.012881,24.0044,2.599,0.4444,10.339,29.1991,7.8998,0.0816,0.0157,0.0576,0.8201,2.1387,20.6482,0.0107,5.0736,0.0084,0.2881,41.8971,0.0429,0.1275,0.0021,1.0567,0.1171,0.0282,0.6868,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T23:10:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8273,2700,GF-20,2,958.3698,251.8876,0.2775,0.3898,1.8544,19.8711,26.6824,489.0059,0.2366,123.403,0.1556,10.5818,1824.0548,0.748708,1.9189,0.024843,53.5136,3.9554,0.596,102.0046,47.35,10.0848,0.0484,0.0192,0.0771,1.0392,3.3463,28.8436,0.0116,4.5034,0.0086,0.5778,114.0315,0.0263,0.6567,0.0025,2.0374,0.1729,0.0434,5.2169,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2013-11-18T23:06:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8271,2800,GF-18,2,752.9625,157.067,0.1317,0.1957,0.9236,8.9211,30.7169,294.1415,0.2045,121.0581,0.1416,5.3455,772.8985,3.957761,0.8379,0.003666,18.3164,2.4648,0.4459,8.8933,36.9131,7.205,0.0365,0.0123,0.0771,0.6664,2.6985,21.7215,0.0109,4.1563,0.008,0.296,40.3291,0.1649,0.5531,0.0019,0.7121,0.119,0.0303,0.6262,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T23:02:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8269,2900,GF-16,2,734.6401,178.5996,0.1365,0.3587,0.9592,15.5939,34.763,405.9093,0.2958,137.294,0.2223,9.2598,1248.3481,0.849764,1.023,0.038814,25.6059,2.9563,0.6621,7.9651,37.7985,15.6774,0.0391,0.0251,0.0684,0.8621,2.9659,24.6558,0.0293,4.9372,0.0154,0.4457,64.8107,0.0748,0.5666,0.0031,1.2513,0.141,0.0267,0.6818,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:58:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8267,3000,GF-14,2,436.9663,171.3257,0.1744,0.231,1.2759,22.0288,41.7523,629.9572,0.266,159.3351,0.2067,11.6436,1616.0539,2.166724,1.5828,0.007172,68.3431,3.9982,0.5494,29.735,34.3098,10.8825,0.0404,0.0172,0.0728,1.261,3.8998,33.3946,0.0212,7.1719,0.015,0.6158,91.1962,0.1174,0.5632,0.0021,3.661,0.2346,0.0327,1.7265,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:54:00.00Z,-14.9997,-109.1894
TN303,17,1,2013-11-18T21:08:00.00Z,8265,3200,GF-12,2,431.737,171.3838,0.1135,0.2197,1.302,10.8507,32.0095,495.8983,0.3108,209.42,0.2128,7.7532,960.8394,0.192056,0.9756,0.006691,19.5951,3.1891,0.6797,11.9626,44.4777,10.4309,0.0359,0.0151,0.1058,1.1566,4.3809,44.239,0.021,16.697,0.0132,0.5477,85.2459,0.0117,0.5554,0.002,1.5846,0.2985,0.0891,1.3239,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:47:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8263,3400,GF-10,2,748.8278,204.0615,0.2213,0.2729,1.7797,9.9184,42.7941,702.5677,0.4009,268.9917,0.2855,7.8617,1264.9777,0.280371,1.6377,0.008332,23.6524,3.5635,0.8901,15.5156,81.3206,10.6339,0.0432,0.0175,0.2089,1.4303,6.8115,74.6393,0.0229,28.6914,0.0138,0.781,138.7008,0.0147,0.6086,0.0021,2.3855,0.4442,0.1013,1.7934,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:41:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8261,3600,GF-08,2,418.1478,213.3516,0.1576,0.3139,1.905,8.3506,39.3246,647.6591,0.4471,324.0431,0.3475,5.6489,1198.9751,0.280486,1.628,0.01895,19.8123,4.1423,8.7758,8.9971,34.4153,17.8526,0.0381,0.0229,0.1036,0.8135,3.9843,38.8843,0.0424,17.6355,0.0265,0.3862,77.2882,0.0252,0.5598,0.0023,1.0477,0.2774,0.4722,0.7496,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:34:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8259,3650,GF-06,2,612.8989,217.1855,0.1872,0.3485,2.1043,10.9882,33.6291,652.6662,0.4583,313.7857,0.3614,6.3217,1140.3078,1.185253,1.1393,0.01419,20.8773,3.6949,4.4563,11.375,42.4077,9.7347,0.0379,0.021,0.106,0.887,3.6436,43.8247,0.0227,16.8887,0.0176,0.4347,74.2024,0.0475,0.5715,0.0021,1.13,0.2259,0.3007,0.7535,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:31:00.00Z,-14.9997,-109.1895
TN303,17,1,2013-11-18T21:08:00.00Z,8257,3675,GF-04,2,567.3966,277.231,0.1321,0.3223,2.1142,16.5449,37.4819,768.1426,0.536,346.5942,0.3687,6.1893,1150.9001,0.295285,0.961,0.009597,20.5458,4.1715,1.2693,10.3124,46.1515,16.6211,0.039,0.0209,0.1587,1.3608,4.7851,59.6374,0.0328,22.8381,0.0224,0.48,78.167,0.0183,0.5851,0.0021,1.4834,0.2896,0.0973,1.054,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2013-11-18T22:28:00.00Z,-14.9997,-109.1895
